id,x,y,z,volume,yw,U,V,W
       12598, -2.217787885381300E+00, -6.136363636363600E+00,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02, -5.516856243692384E-09, -5.643099690028963E-09,  3.029909659625286E-09
       12599, -2.196954552047900E+00, -6.136363636363600E+00,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01, -5.297057274314600E-09, -5.387428789688234E-09,  5.358423927211223E-09
       12600, -1.988621218714600E+00, -7.500000000000000E+00,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02,  3.718818411823344E-10, -2.575549759802685E-08,  5.565472639687205E-11
       12601, -2.009454552047900E+00, -7.500000000000000E+00,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01,  3.187878648732670E-10, -2.457284738509805E-08, -5.684972151757176E-10
       12602, -2.217787885381300E+00, -7.500000000000000E+00,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02,  1.111506358159211E-09, -2.195875618757227E-08, -3.008093192118374E-10
       12603, -2.196954552047900E+00, -7.500000000000000E+00,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01,  5.888713552967233E-10, -2.104432782397535E-08, -7.305570860674532E-10
       12604, -1.988621218714600E+00, -8.863636363636401E+00,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02,  4.248429818358285E-10, -7.886148232210479E-10, -1.279060931602250E-11
       12605, -2.009454552047900E+00, -8.863636363636401E+00,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01,  6.663132883090943E-10, -7.558764062082339E-10, -2.977469004070202E-10
       12606, -2.217787885381300E+00, -8.863636363636401E+00,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02,  6.662163441674925E-10, -6.651500227558042E-10, -2.436966936303458E-10
       12607, -2.196954552047900E+00, -8.863636363636401E+00,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01,  8.591339982010863E-10, -6.429759055476831E-10, -5.153396757674831E-10
       12608, -1.988621218714600E+00, -1.022727272727300E+01,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02, -4.443853759837922E-12, -9.538890825192072E-10,  1.384474296709213E-12
       12609, -2.009454552047900E+00, -1.022727272727300E+01,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01, -1.704414788558853E-11, -9.564295356695250E-10,  1.089549231923329E-11
       12610, -2.217787885381300E+00, -1.022727272727300E+01,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02, -1.107255403249576E-11, -8.531753791459319E-10,  4.991280250187920E-12
       12611, -2.196954552047900E+00, -1.022727272727300E+01,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01, -2.118449820891088E-11, -8.522772648385923E-10,  1.705484177507838E-11
       12612, -1.988621218714600E+00, -1.159090909090900E+01,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02, -4.322791461175552E-11,  3.203331130534231E-10, -1.031058094863036E-11
       12613, -2.009454552047900E+00, -1.159090909090900E+01,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01, -5.499036918541041E-11,  3.227942439761319E-10,  1.139988690128557E-11
       12614, -2.217787885381300E+00, -1.159090909090900E+01,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02, -6.516190084630517E-11,  2.847650675885913E-10,  1.483441077674075E-11
       12615, -2.196954552047900E+00, -1.159090909090900E+01,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01, -7.308643183521147E-11,  2.884224291159601E-10,  3.144746003146572E-11
       12616, -1.988621218714600E+00, -1.295454545454500E+01,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02,  2.279678659357760E-12,  6.521104268214551E-11,  2.288394457364579E-12
       12617, -2.009454552047900E+00, -1.295454545454500E+01,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01,  8.961217042821068E-12,  6.440068327998091E-11,  3.771512562150835E-12
       12618, -2.217787885381300E+00, -1.295454545454500E+01,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02,  1.999271503984954E-12,  6.322697684064606E-11, -8.757259547376949E-12
       12619, -2.196954552047900E+00, -1.295454545454500E+01,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01,  9.355753560577808E-12,  6.451004182799793E-11,  7.036747837251047E-13
       12620, -1.988621218714600E+00, -1.431818181818200E+01,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02, -2.618124449390508E-15, -8.364414269749465E-12, -1.865598784535113E-12
       12621, -2.009454552047900E+00, -1.431818181818200E+01,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01,  2.053168637795044E-12, -1.137484130874079E-11, -1.750000026740574E-12
       12622, -2.217787885381300E+00, -1.431818181818200E+01,  7.922371674274300E-01,  2.921341373616400E-02,  4.566183623942200E-02, -6.654525478129399E-13, -7.850773042948189E-12,  1.953401644047024E-13
       12623, -2.196954552047900E+00, -1.431818181818200E+01,  8.811527756030800E-01,  2.320986642351700E-02,  1.369855087182700E-01,  5.191702834911989E-12, -9.866022143937304E-12, -2.445228460004785E-12
       12624,  9.374999999999900E-02, -6.818181818181800E-01,  2.761704367254100E+00,  2.320986642351600E-02,  1.369855087182700E-01, -1.609228235883708E-03,  1.107455823564110E+00, -3.561606396298377E-03
       12625,  1.145833333333300E-01, -6.818181818181800E-01,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02, -2.104301973275499E-03,  8.307397771869290E-01, -1.239797213418486E-03
       12626, -9.375000000000200E-02, -6.818181818181800E-01,  2.761704367254100E+00,  2.320986642351600E-02,  1.369855087182700E-01,  3.788371083805390E-04,  1.123505793812988E+00, -3.814042315280600E-04
       12627, -1.145833333333400E-01, -6.818181818181800E-01,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02,  4.141101861112933E-03,  8.603322439787008E-01,  1.133725248732772E-03
       12628,  9.374999999999900E-02, -2.045454545454500E+00,  2.761704367254100E+00,  2.320986642351600E-02,  1.369855087182700E-01,  5.145536870674653E-04,  1.105081439298653E+00, -3.677241166663321E-03
       12629,  1.145833333333300E-01, -2.045454545454500E+00,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02, -2.768219665463544E-03,  8.252776129213932E-01, -1.484998169914196E-03
       12630, -9.375000000000100E-02, -2.045454545454500E+00,  2.761704367254100E+00,  2.320986642351700E-02,  1.369855087182700E-01,  1.886545069841450E-04,  1.124292825609781E+00, -2.297077962160140E-04
       12631, -1.145833333333400E-01, -2.045454545454500E+00,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02,  5.462756465026709E-03,  8.629431954546245E-01,  1.300147904596077E-03
       12632,  9.374999999999900E-02, -3.409090909090900E+00,  2.761704367254100E+00,  2.320986642351600E-02,  1.369855087182700E-01,  1.180272202226818E-03,  1.107094982708977E+00, -4.196897799484261E-03
       12633,  1.145833333333300E-01, -3.409090909090900E+00,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02, -4.078505320915808E-03,  8.260362332208475E-01, -2.243678314019381E-03
       12634, -9.375000000000100E-02, -3.409090909090900E+00,  2.761704367254100E+00,  2.320986642351700E-02,  1.369855087182700E-01, -1.959365163829085E-04,  1.120368855888043E+00, -6.256623926415036E-04
       12635, -1.145833333333400E-01, -3.409090909090900E+00,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02,  6.254463943578733E-03,  8.648130601562070E-01,  6.608415490829315E-04
       12636,  9.374999999999900E-02, -4.772727272727300E+00,  2.761704367254100E+00,  2.320986642351700E-02,  1.369855087182700E-01,  1.309905031382435E-03,  1.105023711793426E+00, -4.174724048616737E-03
       12637,  1.145833333333300E-01, -4.772727272727300E+00,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02, -4.402167391546311E-03,  8.308872087464497E-01, -4.540164067801549E-04
       12638, -9.375000000000100E-02, -4.772727272727300E+00,  2.761704367254100E+00,  2.320986642351700E-02,  1.369855087182700E-01,  2.074431532859968E-03,  1.120849522059204E+00, -8.536591116886761E-04
       12639, -1.145833333333400E-01, -4.772727272727300E+00,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02,  5.045002258640931E-03,  8.633151862159135E-01,  2.519519269711102E-04
       12640,  9.374999999999900E-02, -6.136363636363600E+00,  2.761704367254100E+00,  2.320986642351700E-02,  1.369855087182700E-01,  2.026557407922370E-03,  1.110068379431944E+00, -3.903835587615423E-03
       12641,  1.145833333333300E-01, -6.136363636363600E+00,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02, -2.668933481879208E-03,  8.262802710575270E-01, -1.379782697766994E-03
       12642, -9.375000000000200E-02, -6.136363636363600E+00,  2.761704367254100E+00,  2.320986642351700E-02,  1.369855087182700E-01,  1.905322955799797E-03,  1.121618038943841E+00, -1.837682201376085E-03
       12643, -1.145833333333400E-01, -6.136363636363600E+00,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02,  6.617302357951221E-03,  8.608093959332971E-01,  9.933657330035387E-04
       12644,  9.374999999999900E-02, -7.500000000000000E+00,  2.761704367254100E+00,  2.320986642351700E-02,  1.369855087182700E-01,  9.657602647039115E-04,  1.114152109174931E+00, -4.823650077508374E-03
       12645,  1.145833333333300E-01, -7.500000000000000E+00,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02, -2.570738936568189E-03,  8.375228703265755E-01, -1.078892451516614E-03
       12646, -9.375000000000200E-02, -7.500000000000000E+00,  2.761704367254100E+00,  2.320986642351700E-02,  1.369855087182700E-01,  9.564446276010097E-04,  1.117785205811646E+00, -2.972241854798759E-03
       12647, -1.145833333333400E-01, -7.500000000000000E+00,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02,  8.009843407624489E-03,  8.547885128059904E-01,  7.463652389502810E-05
       12648,  9.374999999999900E-02, -8.863636363636401E+00,  2.761704367254100E+00,  2.320986642351700E-02,  1.369855087182700E-01, -7.370039113134341E-05,  1.110608172778672E+00, -4.799101276957903E-03
       12649,  1.145833333333300E-01, -8.863636363636401E+00,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02, -2.562191473814960E-03,  8.429144887889073E-01, -2.612070785173619E-04
       12650, -9.375000000000200E-02, -8.863636363636401E+00,  2.761704367254100E+00,  2.320986642351700E-02,  1.369855087182700E-01,  1.782824060937669E-03,  1.120554061425897E+00, -1.778706968481937E-03
       12651, -1.145833333333400E-01, -8.863636363636401E+00,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02,  5.111029664346121E-03,  8.515586757577405E-01,  1.032140628035056E-03
       12652,  9.374999999999900E-02, -1.022727272727300E+01,  2.761704367254100E+00,  2.320986642351700E-02,  1.369855087182700E-01,  1.359330179295662E-03,  1.107174203517912E+00, -4.709241302896294E-03
       12653,  1.145833333333300E-01, -1.022727272727300E+01,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02, -3.919272810506635E-03,  8.376766018599401E-01, -7.347127534372830E-04
       12654, -9.375000000000200E-02, -1.022727272727300E+01,  2.761704367254100E+00,  2.320986642351700E-02,  1.369855087182700E-01,  1.932826510342613E-03,  1.121967482502997E+00, -2.311118393042130E-04
       12655, -1.145833333333400E-01, -1.022727272727300E+01,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02,  5.143041373419793E-03,  8.532218852067657E-01,  9.674274293773493E-06
       12656,  9.374999999999800E-02, -1.159090909090900E+01,  2.761704367254100E+00,  2.320986642351700E-02,  1.369855087182700E-01,  7.154599743025088E-04,  1.107100765757250E+00, -4.578442464708427E-03
       12657,  1.145833333333300E-01, -1.159090909090900E+01,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02, -4.345374773311535E-03,  8.321323731063160E-01,  4.793273196827680E-04
       12658, -9.375000000000200E-02, -1.159090909090900E+01,  2.761704367254100E+00,  2.320986642351700E-02,  1.369855087182700E-01,  2.454375559013212E-03,  1.122109919866213E+00,  5.978999383430859E-04
       12659, -1.145833333333400E-01, -1.159090909090900E+01,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02,  5.791968032078445E-03,  8.542469664620811E-01,  1.076956903672856E-03
       12660,  9.374999999999800E-02, -1.295454545454500E+01,  2.761704367254100E+00,  2.320986642351600E-02,  1.369855087182700E-01,  1.001249321616629E-03,  1.106479755456713E+00, -3.802661115336626E-03
       12661,  1.145833333333300E-01, -1.295454545454500E+01,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02, -3.597704451672850E-03,  8.283751007196278E-01, -1.047473332865220E-05
       12662, -9.375000000000200E-02, -1.295454545454500E+01,  2.761704367254100E+00,  2.320986642351700E-02,  1.369855087182700E-01,  1.694397786195668E-03,  1.124958128155067E+00,  3.010653306086068E-04
       12663, -1.145833333333400E-01, -1.295454545454500E+01,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02,  5.005629512321031E-03,  8.560564423741226E-01,  2.162107290363586E-03
       12664,  9.374999999999800E-02, -1.431818181818200E+01,  2.761704367254100E+00,  2.320986642351600E-02,  1.369855087182700E-01,  2.650505397512006E-04,  1.104545137232541E+00, -5.425341865894003E-03
       12665,  1.145833333333300E-01, -1.431818181818200E+01,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02, -2.781423757945811E-03,  8.269454195410511E-01, -1.038206009958636E-03
       12666, -9.375000000000200E-02, -1.431818181818200E+01,  2.761704367254100E+00,  2.320986642351600E-02,  1.369855087182700E-01,  1.733987809856881E-03,  1.126533268145666E+00,  4.910529266566947E-04
       12667, -1.145833333333400E-01, -1.431818181818200E+01,  2.850619975429700E+00,  2.921341373616400E-02,  4.566183623942200E-02,  4.881460096716033E-03,  8.583832181795152E-01,  1.046923145056943E-03
       12668, -2.416265877365300E-01, -6.818181818181800E-01,  2.676327779517500E+00,  2.320986642351600E-02,  1.369855087182700E-01, -2.385420078089288E-03,  1.151344493156792E+00,  4.038610904640287E-03
       12669, -3.082130965429200E-01, -6.818181818181800E-01,  2.738827779517500E+00,  2.921341373616400E-02,  4.566183623942200E-02, -1.607713340353023E-03,  8.956143706353075E-01,  1.971593225576853E-03
       12670, -3.353765877365300E-01, -6.818181818181800E-01,  2.513948016308000E+00,  2.320986642351700E-02,  1.369855087182700E-01, -2.862127365984602E-04,  1.131624965222294E+00,  3.390213562646219E-05
       12671, -4.227964298762500E-01, -6.818181818181800E-01,  2.540363624483600E+00,  2.921341373616400E-02,  4.566183623942200E-02,  3.880976759404853E-04,  8.673985739562198E-01, -3.235019425388994E-03
       12672, -2.416265877365300E-01, -2.045454545454500E+00,  2.676327779517500E+00,  2.320986642351600E-02,  1.369855087182700E-01, -2.965052505168800E-03,  1.150705074202808E+00,  2.525000572039319E-03
       12673, -3.082130965429200E-01, -2.045454545454500E+00,  2.738827779517500E+00,  2.921341373616400E-02,  4.566183623942200E-02,  7.455484910388351E-05,  8.880399891358213E-01,  2.152641465586595E-03
       12674, -3.353765877365300E-01, -2.045454545454500E+00,  2.513948016308000E+00,  2.320986642351700E-02,  1.369855087182700E-01,  7.772933118939158E-04,  1.129746256455782E+00, -1.206700355190638E-03
       12675, -4.227964298762500E-01, -2.045454545454500E+00,  2.540363624483600E+00,  2.921341373616400E-02,  4.566183623942200E-02,  7.597006102314631E-04,  8.609823633417026E-01, -3.444132150956461E-03
       12676, -2.416265877365300E-01, -3.409090909090900E+00,  2.676327779517500E+00,  2.320986642351600E-02,  1.369855087182700E-01, -3.176852610503561E-03,  1.151773921242065E+00,  3.115110674391651E-03
       12677, -3.082130965429200E-01, -3.409090909090900E+00,  2.738827779517500E+00,  2.921341373616400E-02,  4.566183623942200E-02,  2.231003801531252E-03,  8.849217442195786E-01,  2.006904089736172E-03
       12678, -3.353765877365300E-01, -3.409090909090900E+00,  2.513948016308000E+00,  2.320986642351600E-02,  1.369855087182700E-01,  1.197706346899213E-03,  1.127926853898047E+00,  2.105165412122118E-04
